county_name,fips_code,dominant_naics2,dominant_industry,dominant_lq,dominant_lq_quartile,unemployment_velocity,gdp_velocity_pct
"Polk County, Nebraska",31143,42,Wholesale Trade,1.7,1,0.16666666666666666,0.03812045276117991
"Red Willow County, Nebraska",31145,11,"Agriculture, Forestry, Fishing & Hunting",4.83,3,0.16666666666666666,-0.0019115046384316852
"Richardson County, Nebraska",31147,42,Wholesale Trade,1.36,1,0.23333333333333325,-0.04303804047339336
"Rock County, Nebraska",31149,11,"Agriculture, Forestry, Fishing & Hunting",10.61,4,0.033333333333333215,0.05094434905565094
"Saline County, Nebraska",31151,31-33,Manufacturing,4.96,4,0.2666666666666666,-0.008518864177530469
"Sarpy County, Nebraska",31153,48-49,Transportation & Warehousing,3.02,3,0.23333333333333325,0.01692845469041188
"Saunders County, Nebraska",31155,23,Construction,2.33,2,0.2333333333333333,-0.0017499016345653476
"Scotts Bluff County, Nebraska",31157,23,Construction,1.4,1,0.2666666666666666,0.017707668195806957
"Seward County, Nebraska",31159,11,"Agriculture, Forestry, Fishing & Hunting",6.14,4,0.2333333333333334,0.023869639796885476
"Sheridan County, Nebraska",31161,42,Wholesale Trade,2.39,2,0.16666666666666666,-0.0006858529119844959
"Sherman County, Nebraska",31163,11,"Agriculture, Forestry, Fishing & Hunting",6.08,4,0.20000000000000004,-0.03322679852861364
"Sioux County, Nebraska",31165,11,"Agriculture, Forestry, Fishing & Hunting",49.32,4,0.39999999999999997,0.10192607264811777
"Stanton County, Nebraska",31167,42,Wholesale Trade,1.12,1,0.2333333333333334,0.07359208035433804
"Thayer County, Nebraska",31169,42,Wholesale Trade,2.73,2,0.16666666666666666,-0.014348034589978806
"Thomas County, Nebraska",31171,44-45,Retail Trade,1.72,1,0.36666666666666653,0.06493875652488501
"Thurston County, Nebraska",31173,11,"Agriculture, Forestry, Fishing & Hunting",3.8,3,0.03333333333333336,0.025364433556999327
"Valley County, Nebraska",31175,42,Wholesale Trade,2.12,2,0.2333333333333334,-0.007147711615089561
"Washington County, Nebraska",31177,48-49,Transportation & Warehousing,2.31,2,0.2333333333333334,0.01150981370960933
"Wayne County, Nebraska",31179,11,"Agriculture, Forestry, Fishing & Hunting",5.34,4,0.3333333333333333,0.05652418132674437
"Webster County, Nebraska",31181,11,"Agriculture, Forestry, Fishing & Hunting",16.2,4,0.2333333333333334,0.04130753823134325
"Wheeler County, Nebraska",31183,11,"Agriculture, Forestry, Fishing & Hunting",66.29,4,0.16666666666666666,-0.014616125183680427
"York County, Nebraska",31185,31-33,Manufacturing,1.67,1,0.16666666666666666,-0.00013808310522721667
"Churchill County, Nevada",32001,11,"Agriculture, Forestry, Fishing & Hunting",4.67,3,0.033333333333333215,0.008486121618938771
"Clark County, Nevada",32003,72,Accommodation & Food Services,2.55,2,0.0,0.0478935234704815
"Douglas County, Nevada",32005,71,"Arts, Entertainment & Recreation",3.7,3,-0.09999999999999994,0.025502779033647564
"Elko County, Nevada",32007,21,"Mining, Quarrying, Oil & Gas",20.61,4,0.06666666666666658,0.019951825947717515
"Esmeralda County, Nevada",32009,21,"Mining, Quarrying, Oil & Gas",108.15,4,0.5333333333333332,-0.11472448057813912
"Eureka County, Nevada",32011,21,"Mining, Quarrying, Oil & Gas",248.09,4,0.2333333333333334,-0.19881478570419597
"Humboldt County, Nevada",32013,21,"Mining, Quarrying, Oil & Gas",68.96,4,0.033333333333333215,-0.0184304577051734
"Lander County, Nevada",32015,11,"Agriculture, Forestry, Fishing & Hunting",2.42,2,-0.13333333333333344,-0.12731039895813376
"Lincoln County, Nevada",32017,44-45,Retail Trade,1.39,1,-0.033333333333333215,0.04138001221249746
"Lyon County, Nevada",32019,11,"Agriculture, Forestry, Fishing & Hunting",6.02,4,0.033333333333333215,0.010011868189277745
"Mineral County, Nevada",32021,44-45,Retail Trade,1.28,1,1.3666666666666665,-0.10726484303068104
"Nye County, Nevada",32023,21,"Mining, Quarrying, Oil & Gas",21.3,4,0.09999999999999994,0.03372905383540064
"Pershing County, Nevada",32027,21,"Mining, Quarrying, Oil & Gas",121.74,4,-0.16666666666666666,0.028753290356234792
"Storey County, Nevada",32029,31-33,Manufacturing,8.78,4,0.033333333333333215,-0.06525948083883072
"Washoe County, Nevada",32031,23,Construction,1.78,1,0.09999999999999994,0.02850149567295918
"White Pine County, Nevada",32033,21,"Mining, Quarrying, Oil & Gas",85.23,4,-0.06666666666666672,0.07613276197398994
"Carson City, Nevada",32510,71,"Arts, Entertainment & Recreation",1.68,1,0.0,0.04274388340794892
"Belknap County, New Hampshire",33001,71,"Arts, Entertainment & Recreation",2.13,2,0.20000000000000004,0.028418091524221145
"Carroll County, New Hampshire",33003,71,"Arts, Entertainment & Recreation",4.25,3,0.16666666666666666,0.03759897735415667
"Cheshire County, New Hampshire",33005,31-33,Manufacturing,1.88,1,0.16666666666666666,-0.0050395803274938394
"Coos County, New Hampshire",33007,71,"Arts, Entertainment & Recreation",3.67,3,0.03333333333333336,0.026798613786233418
"Grafton County, New Hampshire",33009,61,Educational Services,5.26,4,0.13333333333333344,0.02668486342327454
"Hillsborough County, New Hampshire",33011,31-33,Manufacturing,1.53,1,0.3333333333333333,0.011997632264234157
"Merrimack County, New Hampshire",33013,71,"Arts, Entertainment & Recreation",1.58,1,0.19999999999999987,0.025945644302536732
"Rockingham County, New Hampshire",33015,44-45,Retail Trade,1.55,1,0.2666666666666666,0.01449118454042817
"Strafford County, New Hampshire",33017,44-45,Retail Trade,1.49,1,0.19999999999999987,0.013681092349668932
"Sullivan County, New Hampshire",33019,31-33,Manufacturing,2.93,3,0.10000000000000009,0.0023461756428823995
"Atlantic County, New Jersey",34001,72,Accommodation & Food Services,2.96,3,0.5666666666666668,0.02150738672195966
"Bergen County, New Jersey",34003,99,Unclassified,3.23,3,0.3,0.011747061070181844
"Burlington County, New Jersey",34005,99,Unclassified,2.1,2,0.3999999999999999,0.021967574174580853
"Camden County, New Jersey",34007,99,Unclassified,2.54,2,0.4666666666666668,0.01906966643677836
"Cape May County, New Jersey",34009,72,Accommodation & Food Services,2.51,2,0.6666666666666664,0.018851194426428648
"Cumberland County, New Jersey",34011,11,"Agriculture, Forestry, Fishing & Hunting",5.66,4,0.7999999999999998,-5.8443236378107933e-05
"Essex County, New Jersey",34013,48-49,Transportation & Warehousing,2.28,2,0.6,0.0340785729540477
"Gloucester County, New Jersey",34015,48-49,Transportation & Warehousing,2.71,2,0.3999999999999999,0.008939965608933526
"Hudson County, New Jersey",34017,52,Finance & Insurance,3.31,3,0.3666666666666667,0.02372580409526528
"Hunterdon County, New Jersey",34019,11,"Agriculture, Forestry, Fishing & Hunting",2.81,2,0.3666666666666667,0.010555983796788184
"Mercer County, New Jersey",34021,61,Educational Services,2.68,2,0.5333333333333332,0.039775684746073924
"Middlesex County, New Jersey",34023,48-49,Transportation & Warehousing,2.68,2,0.5,0.016384619709478337
"Monmouth County, New Jersey",34025,99,Unclassified,3.0,3,0.3666666666666667,0.023073299421253145
"Morris County, New Jersey",34027,55,Management of Companies & Enterprises,2.43,2,0.4000000000000001,0.015071757413967286
"Ocean County, New Jersey",34029,99,Unclassified,4.33,3,0.4000000000000001,0.01937577388751719
"Passaic County, New Jersey",34031,99,Unclassified,3.64,3,0.5,0.014714455432893491
"Salem County, New Jersey",34033,48-49,Transportation & Warehousing,4.31,3,0.6,0.013323019906478965
"Somerset County, New Jersey",34035,55,Management of Companies & Enterprises,2.72,2,0.4666666666666666,0.02936798607487688
"Sussex County, New Jersey",34037,71,"Arts, Entertainment & Recreation",2.46,2,0.4000000000000001,0.010908294498975775
"Union County, New Jersey",34039,99,Unclassified,2.74,2,0.5,0.031867389038201986
"Warren County, New Jersey",34041,44-45,Retail Trade,1.67,1,0.4666666666666666,0.05786643756472739
"Bernalillo County, New Mexico",35001,54,"Professional, Scientific & Technical Services",1.41,1,0.09999999999999994,0.028887772665394544
"Catron County, New Mexico",35003,22,Utilities,3.43,3,0.0,0.06053777178413419
"Chaves County, New Mexico",35005,21,"Mining, Quarrying, Oil & Gas",7.49,4,0.0,0.02857172172649983
"Cibola County, New Mexico",35006,22,Utilities,2.99,3,0.06666666666666672,0.03186052158420738
"Colfax County, New Mexico",35007,72,Accommodation & Food Services,3.23,3,0.09999999999999994,0.018994615286032728
"Curry County, New Mexico",35009,22,Utilities,3.47,3,0.0,0.02348371318741627
"De Baca County, New Mexico",35011,51,Information,1.58,1,0.10000000000000024,0.033141238792841615
"Doña Ana County, New Mexico",35013,11,"Agriculture, Forestry, Fishing & Hunting",3.68,3,0.10000000000000024,0.03286275843036439
"Eddy County, New Mexico",35015,21,"Mining, Quarrying, Oil & Gas",63.07,4,-0.16666666666666666,0.10894656639298153
"Grant County, New Mexico",35017,56,Administrative & Support & Waste Management,1.64,1,-0.20000000000000018,-0.04055910142679208
"Guadalupe County, New Mexico",35019,72,Accommodation & Food Services,2.25,2,-0.5333333333333332,0.08349531937476475
"Harding County, New Mexico",35021,,Not classified,,,0.16666666666666666,-0.05584141255483941
"Hidalgo County, New Mexico",35023,22,Utilities,2.17,2,0.4666666666666668,-0.00525840690740573
"Lea County, New Mexico",35025,21,"Mining, Quarrying, Oil & Gas",61.63,4,-0.19999999999999987,0.14927188949975131
"Lincoln County, New Mexico",35027,71,"Arts, Entertainment & Recreation",3.38,3,0.0,0.020552202847962688
"Los Alamos County, New Mexico",35028,56,Administrative & Support & Waste Management,1.08,1,-0.06666666666666665,0.07521491868040908
"Luna County, New Mexico",35029,22,Utilities,2.21,2,0.8000000000000002,0.0324081668190327
"McKinley County, New Mexico",35031,44-45,Retail Trade,1.6,1,0.0,-0.008747772097807503
"Mora County, New Mexico",35033,11,"Agriculture, Forestry, Fishing & Hunting",6.36,4,-0.3000000000000001,0.05431557014774593
"Otero County, New Mexico",35035,22,Utilities,1.83,1,0.06666666666666672,0.010479425271339852
"Quay County, New Mexico",35037,22,Utilities,12.19,4,0.03333333333333336,-0.030504400118070252
"Rio Arriba County, New Mexico",35039,22,Utilities,3.09,3,-0.2333333333333334,0.014430643796669015
"Roosevelt County, New Mexico",35041,22,Utilities,3.6,3,0.033333333333333215,0.031596284691096564
"Sandoval County, New Mexico",35043,31-33,Manufacturing,1.44,1,0.13333333333333316,0.06287456400112566
"San Juan County, New Mexico",35045,21,"Mining, Quarrying, Oil & Gas",25.34,4,-0.09999999999999994,0.014297824254390629
"San Miguel County, New Mexico",35047,62,Health Care & Social Assistance,1.81,1,-0.16666666666666666,0.05187118256286642
"Santa Fe County, New Mexico",35049,71,"Arts, Entertainment & Recreation",1.88,1,0.0,0.020784551207832302
"Sierra County, New Mexico",35051,22,Utilities,1.87,1,0.06666666666666643,0.008869129607765971
"Socorro County, New Mexico",35053,44-45,Retail Trade,0.9,1,0.09999999999999994,0.022990752719083896
"Taos County, New Mexico",35055,71,"Arts, Entertainment & Recreation",6.75,4,-0.13333333333333344,0.041677090920268764
"Torrance County, New Mexico",35057,44-45,Retail Trade,1.66,1,0.13333333333333316,0.08923946372492188
"Union County, New Mexico",35059,44-45,Retail Trade,1.29,1,0.10000000000000009,-0.05753887169906786
"Valencia County, New Mexico",35061,23,Construction,2.21,2,0.09999999999999994,0.03508465631416096
"Albany County, New York",36001,99,Unclassified,1.93,1,0.09999999999999994,0.015057334849090356
"Allegany County, New York",36003,99,Unclassified,2.97,3,0.16666666666666666,0.011626637316177274
"Bronx County, New York",36005,99,Unclassified,2.94,3,-0.3000000000000001,0.013366347884497053
"Broome County, New York",36007,62,Health Care & Social Assistance,1.33,1,0.16666666666666666,0.013793218695860364
"Cattaraugus County, New York",36009,11,"Agriculture, Forestry, Fishing & Hunting",1.63,1,0.03333333333333351,0.0221486986767211
"Cayuga County, New York",36011,99,Unclassified,1.95,1,0.06666666666666672,0.017871091108195736
"Chautauqua County, New York",36013,31-33,Manufacturing,2.09,2,0.16666666666666666,0.01760761859044612
"Chemung County, New York",36015,99,Unclassified,2.02,2,0.1333333333333333,0.0020320650868223804
"Chenango County, New York",36017,31-33,Manufacturing,3.93,3,0.06666666666666672,0.037862294424089775
"Clinton County, New York",36019,44-45,Retail Trade,1.58,1,0.23333333333333325,0.0166716140471742
"Columbia County, New York",36021,99,Unclassified,4.55,3,0.1333333333333333,-0.004902146431173773
"Cortland County, New York",36023,71,"Arts, Entertainment & Recreation",3.03,3,0.19999999999999987,0.0030999112634332126
"Delaware County, New York",36025,99,Unclassified,4.55,3,0.16666666666666666,0.03742530362231554
"Dutchess County, New York",36027,61,Educational Services,3.83,3,0.09999999999999994,0.02571862745656497
"Erie County, New York",36029,99,Unclassified,1.85,1,0.16666666666666666,0.014289091138498652
"Essex County, New York",36031,99,Unclassified,2.12,2,0.03333333333333336,0.015941709546490157
"Franklin County, New York",36033,62,Health Care & Social Assistance,1.45,1,0.16666666666666666,0.02899931166047161
"Fulton County, New York",36035,48-49,Transportation & Warehousing,2.34,2,0.16666666666666652,0.008001873152457048
"Genesee County, New York",36037,99,Unclassified,2.2,2,0.06666666666666658,0.03154367472716245
"Greene County, New York",36039,71,"Arts, Entertainment & Recreation",4.34,3,0.06666666666666672,0.04038102356488846
"Hamilton County, New York",36041,71,"Arts, Entertainment & Recreation",5.39,4,0.2333333333333331,0.0001933083340600564
"Herkimer County, New York",36043,99,Unclassified,3.7,3,0.09999999999999994,0.0015028940435386684
"Jefferson County, New York",36045,99,Unclassified,2.12,2,0.13333333333333344,0.000831265160974911
"Kings County, New York",36047,99,Unclassified,4.86,3,-0.06666666666666643,0.0316105809736383
"Lewis County, New York",36049,31-33,Manufacturing,1.95,1,0.1333333333333333,0.048011118261832096
"Livingston County, New York",36051,99,Unclassified,2.38,2,0.1333333333333333,0.02931380821824142
"Madison County, New York",36053,99,Unclassified,3.26,3,0.1333333333333333,0.017514550220474715
"Monroe County, New York",36055,61,Educational Services,3.54,3,0.1333333333333333,0.01359063795413628
"Montgomery County, New York",36057,48-49,Transportation & Warehousing,3.12,3,0.06666666666666672,0.01809730408979717
"Nassau County, New York",36059,99,Unclassified,4.32,3,0.09999999999999994,-0.004187053123118371
"New York County, New York",36061,51,Information,4.11,3,0.0,0.014852162318942244
"Niagara County, New York",36063,99,Unclassified,2.6,2,0.20000000000000018,0.02108638614420883
"Oneida County, New York",36065,99,Unclassified,1.7,1,0.1333333333333333,0.014196834833028502
"Onondaga County, New York",36067,22,Utilities,2.23,2,0.10000000000000009,0.010710085859568692
"Ontario County, New York",36069,99,Unclassified,1.52,1,0.06666666666666658,0.017614997103585522
"Orange County, New York",36071,99,Unclassified,3.46,3,0.16666666666666666,0.017817257654154046
"Orleans County, New York",36073,11,"Agriculture, Forestry, Fishing & Hunting",7.94,4,0.13333333333333316,0.0020608542249913805
"Oswego County, New York",36075,99,Unclassified,2.02,2,0.09999999999999994,0.017353159866414933
"Otsego County, New York",36077,61,Educational Services,2.16,2,0.19999999999999987,0.011592128584262024
"Putnam County, New York",36079,99,Unclassified,5.23,4,0.10000000000000009,0.025242333268612995
"Queens County, New York",36081,99,Unclassified,4.27,3,-0.19999999999999987,0.033921086185716987
"Rensselaer County, New York",36083,22,Utilities,3.69,3,0.09999999999999994,0.03376548270474697
"Richmond County, New York",36085,48-49,Transportation & Warehousing,2.27,2,-0.2333333333333334,0.01919578383334687
"Rockland County, New York",36087,99,Unclassified,5.86,4,0.10000000000000009,0.004080212009776096
"St. Lawrence County, New York",36089,11,"Agriculture, Forestry, Fishing & Hunting",2.4,2,0.16666666666666666,0.02883734126286118
"Saratoga County, New York",36091,99,Unclassified,2.4,2,0.09999999999999994,0.018767018071346953
"Schenectady County, New York",36093,99,Unclassified,2.59,2,0.10000000000000009,0.019852113652297446
"Schoharie County, New York",36095,11,"Agriculture, Forestry, Fishing & Hunting",2.35,2,0.06666666666666672,0.01070715062802888
"Schuyler County, New York",36097,31-33,Manufacturing,1.94,1,0.19999999999999987,0.021444289028905456
"Seneca County, New York",36099,31-33,Manufacturing,2.14,2,0.1333333333333333,0.006138360625246182
"Steuben County, New York",36101,99,Unclassified,2.19,2,0.1333333333333333,0.016081599031123106
"Suffolk County, New York",36103,99,Unclassified,3.72,3,0.09999999999999994,0.009899385318623678
"Sullivan County, New York",36105,99,Unclassified,4.75,3,0.03333333333333336,0.03034151188271246
"Tioga County, New York",36107,31-33,Manufacturing,3.28,3,0.10000000000000009,0.01246340160248423
"Tompkins County, New York",36109,99,Unclassified,1.75,1,0.16666666666666666,0.019526348767361503
"Ulster County, New York",36111,99,Unclassified,3.63,3,0.10000000000000009,0.021552219108691737
"Warren County, New York",36113,71,"Arts, Entertainment & Recreation",1.87,1,0.1333333333333333,-0.009968858335892648
"Washington County, New York",36115,11,"Agriculture, Forestry, Fishing & Hunting",3.86,3,0.09999999999999994,-0.007581027400127165
"Wayne County, New York",36117,31-33,Manufacturing,2.38,2,0.1333333333333333,0.00701256273885166
"Westchester County, New York",36119,99,Unclassified,3.84,3,0.1333333333333333,0.020560987420244925
